unix,date,symbol,open,high,low,close,vwap,Volume DOT,Volume USD,tradecount
1605520800,2020-11-16 10:00:00,DOT/USD,4.4089,4.4377,4.4012,4.4377,4.4164,8933.93468514,39646.12195224578,43
1605517200,2020-11-16 09:00:00,DOT/USD,4.4083,4.4161,4.3924,4.4070,4.4015,1708.52836969,7529.48452522383,19
1605513600,2020-11-16 08:00:00,DOT/USD,4.4326,4.4484,4.4108,4.4108,4.4282,2521.71721524,11122.790292980591,39
1605510000,2020-11-16 07:00:00,DOT/USD,4.4063,4.4198,4.4063,4.4198,4.4177,1847.68854538,8166.413832870525,9
1605506400,2020-11-16 06:00:00,DOT/USD,4.4148,4.4415,4.4094,4.4130,4.4268,4256.69839068,18784.80999807084,39
1605502800,2020-11-16 05:00:00,DOT/USD,4.4023,4.4201,4.4023,4.4162,4.4062,6175.58905272,27272.636374622063,47
1605499200,2020-11-16 04:00:00,DOT/USD,4.3923,4.4044,4.3887,4.3910,4.3923,1934.07193804,8492.509879933641,24
1605495600,2020-11-16 03:00:00,DOT/USD,4.3512,4.3916,4.3512,4.3880,4.3808,2208.39471676,9690.43601714288,13
1605492000,2020-11-16 02:00:00,DOT/USD,4.3863,4.3863,4.3470,4.3557,4.3651,999.99496664,4355.678076193848,30
1605488400,2020-11-16 01:00:00,DOT/USD,4.4000,4.4098,4.3763,4.3808,4.3895,4987.55287808,21849.47164829286,42
1605484800,2020-11-16 00:00:00,DOT/USD,4.3628,4.3920,4.3474,4.3908,4.3713,3092.29046315,13577.628965599019,39
1605481200,2020-11-15 23:00:00,DOT/USD,4.3756,4.3922,4.3640,4.3722,4.3805,6227.83932802,27229.359109969046,24
1605477600,2020-11-15 22:00:00,DOT/USD,4.3741,4.3812,4.3101,4.3523,4.3459,15882.79391554,69126.68395860474,115
1605474000,2020-11-15 21:00:00,DOT/USD,4.3726,4.4025,4.3726,4.3803,4.3913,4407.16897814,19304.722274946642,23
1605470400,2020-11-15 20:00:00,DOT/USD,4.3719,4.3922,4.3605,4.3859,4.3699,8926.93256576,39152.63354016679,65
1605466800,2020-11-15 19:00:00,DOT/USD,4.3737,4.4049,4.3700,4.3700,4.3768,5723.37696748,25011.157347887598,42
1605463200,2020-11-15 18:00:00,DOT/USD,4.3929,4.4035,4.3653,4.3926,4.3899,4395.04598529,19305.678994984853,41
1605459600,2020-11-15 17:00:00,DOT/USD,4.4208,4.4260,4.3674,4.3893,4.3854,18111.01304248,79494.66954735748,151
1605456000,2020-11-15 16:00:00,DOT/USD,4.4646,4.4791,4.4100,4.4400,4.4296,5305.92738356,23558.3175830064,31
1605452400,2020-11-15 15:00:00,DOT/USD,4.4751,4.4751,4.4512,4.4512,4.4625,3316.99130944,14764.591716579327,20
1605448800,2020-11-15 14:00:00,DOT/USD,4.4271,4.4693,4.4271,4.4628,4.4493,11140.19380166,49716.45689804824,49
1605445200,2020-11-15 13:00:00,DOT/USD,4.4300,4.4492,4.4229,4.4310,4.4416,15721.02983565,69659.88320176516,47
1605441600,2020-11-15 12:00:00,DOT/USD,4.4050,4.4489,4.3954,4.4390,4.4245,10315.72556842,45791.505798216385,53
1605438000,2020-11-15 11:00:00,DOT/USD,4.4310,4.4548,4.4064,4.4064,4.4259,6766.29549490,29815.00446872736,38
1605434400,2020-11-15 10:00:00,DOT/USD,4.4780,4.4780,4.4273,4.4404,4.4375,3414.24582011,15160.617139616445,22
1605430800,2020-11-15 09:00:00,DOT/USD,4.4935,4.4935,4.4584,4.4729,4.4752,6588.94215875,29471.679381872877,33
1605427200,2020-11-15 08:00:00,DOT/USD,4.4699,4.4999,4.4667,4.4853,4.4750,8066.16302654,36179.16102293986,48
1605423600,2020-11-15 07:00:00,DOT/USD,4.4544,4.4652,4.4448,4.4650,4.4571,3022.79929879,13496.79886909735,27
1605420000,2020-11-15 06:00:00,DOT/USD,4.4506,4.4614,4.4450,4.4614,4.4509,432.56133885,1929.8291571453901,6
1605416400,2020-11-15 05:00:00,DOT/USD,4.4360,4.4450,4.4331,4.4425,4.4404,835.11058462,3709.97877217435,12
1605412800,2020-11-15 04:00:00,DOT/USD,4.4149,4.4149,4.4149,4.4149,4.4149,1060.00000000,4679.794,1
1605409200,2020-11-15 03:00:00,DOT/USD,4.4500,4.4500,4.4051,4.4196,4.4242,9684.36596981,42801.023840172275,54
1605405600,2020-11-15 02:00:00,DOT/USD,4.4714,4.4714,4.4517,4.4608,4.4583,2822.65162568,12591.284371833344,33
1605402000,2020-11-15 01:00:00,DOT/USD,4.4899,4.4899,4.4584,4.4645,4.4651,1350.90135679,6031.0991073889545,20
1605398400,2020-11-15 00:00:00,DOT/USD,4.4660,4.4794,4.4660,4.4785,4.4735,4067.65939651,18217.012607270037,22
1605394800,2020-11-14 23:00:00,DOT/USD,4.4729,4.4818,4.4663,4.4713,4.4725,912.43226604,4079.758391144652,12
1605391200,2020-11-14 22:00:00,DOT/USD,4.4715,4.4865,4.4610,4.4728,4.4781,2453.53213093,10974.158515223706,20
1605387600,2020-11-14 21:00:00,DOT/USD,4.4907,4.4907,4.4588,4.4681,4.4780,4230.53735319,18902.46394778824,33
1605384000,2020-11-14 20:00:00,DOT/USD,4.4819,4.5071,4.4712,4.4945,4.4905,24730.04322421,111149.17927121185,118
1605380400,2020-11-14 19:00:00,DOT/USD,4.4861,4.5017,4.4571,4.5006,4.4855,3297.91016220,14842.57447599732,36
1605376800,2020-11-14 18:00:00,DOT/USD,4.4712,4.4895,4.4600,4.4757,4.4767,1683.93704844,7536.797047702908,20
1605373200,2020-11-14 17:00:00,DOT/USD,4.4362,4.4881,4.4137,4.4867,4.4599,4111.69064063,18447.92239731462,69
1605369600,2020-11-14 16:00:00,DOT/USD,4.4259,4.4424,4.4259,4.4357,4.4304,10767.63217264,47761.98602817924,58
1605366000,2020-11-14 15:00:00,DOT/USD,4.4407,4.4407,4.4176,4.4176,4.4247,1055.50334720,4662.79158659072,14
1605362400,2020-11-14 14:00:00,DOT/USD,4.4238,4.4413,4.4143,4.4413,4.4251,1049.25720382,4660.066019325766,23
1605358800,2020-11-14 13:00:00,DOT/USD,4.4097,4.4148,4.4097,4.4148,4.4119,775.73464589,3424.7133146751717,8
1605355200,2020-11-14 12:00:00,DOT/USD,4.4087,4.4164,4.3942,4.4164,4.4015,4292.37599929,18956.84936326436,15
1605351600,2020-11-14 11:00:00,DOT/USD,4.3862,4.4102,4.3824,4.4043,4.3978,4258.94303978,18757.662830103054,19
1605348000,2020-11-14 10:00:00,DOT/USD,4.3825,4.4003,4.3650,4.3967,4.3878,3795.78970334,16688.94858867498,48
1605344400,2020-11-14 09:00:00,DOT/USD,4.4289,4.4303,4.3800,4.3827,4.4047,22679.12682745,99395.80914666511,128
1605340800,2020-11-14 08:00:00,DOT/USD,4.4834,4.4883,4.4010,4.4332,4.4488,8077.57849619,35809.52098930951,76
1605337200,2020-11-14 07:00:00,DOT/USD,4.4808,4.4826,4.4540,4.4826,4.4740,2456.59290253,11011.923344880977,37
1605333600,2020-11-14 06:00:00,DOT/USD,4.4911,4.5121,4.4642,4.4830,4.4785,3762.70643778,16868.21296056774,51
1605330000,2020-11-14 05:00:00,DOT/USD,4.4931,4.5033,4.4751,4.4751,4.4863,3615.39175749,16179.239653943501,46
1605326400,2020-11-14 04:00:00,DOT/USD,4.5134,4.5134,4.4880,4.4988,4.5058,14171.73287685,63755.791866372776,60
1605322800,2020-11-14 03:00:00,DOT/USD,4.5205,4.5261,4.5055,4.5155,4.5193,7296.71840283,32948.33194797887,27
1605319200,2020-11-14 02:00:00,DOT/USD,4.4927,4.5269,4.4904,4.5198,4.4966,2355.94832225,10648.415226905548,23
1605315600,2020-11-14 01:00:00,DOT/USD,4.5300,4.5300,4.4914,4.4950,4.5010,9243.89761028,41551.31975820861,56
1605312000,2020-11-14 00:00:00,DOT/USD,4.5471,4.5471,4.5111,4.5317,4.5283,4368.67118721,19797.507219079558,37
1605308400,2020-11-13 23:00:00,DOT/USD,4.5447,4.5923,4.5350,4.5460,4.5743,17098.30884799,77728.91202296254,120
1605304800,2020-11-13 22:00:00,DOT/USD,4.5346,4.5657,4.5273,4.5478,4.5458,20354.84252682,92569.75284347199,132
1605301200,2020-11-13 21:00:00,DOT/USD,4.4960,4.5454,4.4936,4.5405,4.5377,18149.77588359,82409.05739944038,140
1605297600,2020-11-13 20:00:00,DOT/USD,4.4900,4.4915,4.4872,4.4907,4.4900,4759.60631126,21373.964061975286,22
1605294000,2020-11-13 19:00:00,DOT/USD,4.4885,4.4932,4.4885,4.4931,4.4914,3181.08386135,14292.927897431686,33
1605290400,2020-11-13 18:00:00,DOT/USD,4.4901,4.4958,4.4756,4.4889,4.4867,78106.53896716,350612.44276968454,237
1605286800,2020-11-13 17:00:00,DOT/USD,4.4780,4.4961,4.4626,4.4910,4.4848,20574.84827101,92401.6435851059,75
1605283200,2020-11-13 16:00:00,DOT/USD,4.4898,4.4898,4.4276,4.4893,4.4638,13861.30192644,62227.5427383671,90
1605279600,2020-11-13 15:00:00,DOT/USD,4.4803,4.4804,4.4481,4.4742,4.4706,20251.13169487,90607.61342918735,51
1605276000,2020-11-13 14:00:00,DOT/USD,4.4873,4.5308,4.4636,4.4967,4.4985,19911.72808072,89537.06766057362,123
1605272400,2020-11-13 13:00:00,DOT/USD,4.4767,4.4869,4.4609,4.4869,4.4792,3869.54232338,17362.249450773725,33
1605268800,2020-11-13 12:00:00,DOT/USD,4.4473,4.4836,4.4407,4.4776,4.4614,2601.03644622,11646.400791594671,18
1605265200,2020-11-13 11:00:00,DOT/USD,4.4276,4.4545,4.4216,4.4459,4.4428,10479.47296182,46590.68884095554,44
1605261600,2020-11-13 10:00:00,DOT/USD,4.4662,4.4814,4.4279,4.4460,4.4476,6154.86924307,27364.54865468922,50
1605258000,2020-11-13 09:00:00,DOT/USD,4.4643,4.4965,4.4643,4.4688,4.4791,5762.93168317,25753.389105750095,68
1605254400,2020-11-13 08:00:00,DOT/USD,4.3904,4.4537,4.3891,4.4537,4.4274,4710.17912576,20977.724772397312,39
1605250800,2020-11-13 07:00:00,DOT/USD,4.4000,4.4000,4.3847,4.3949,4.3908,837.92157054,3682.5815103662458,11
1605247200,2020-11-13 06:00:00,DOT/USD,4.3920,4.4072,4.3920,4.4072,4.3957,289.00000000,1273.6807999999999,5
1605243600,2020-11-13 05:00:00,DOT/USD,4.4083,4.4083,4.3880,4.3886,4.3964,9835.48965631,43164.029905682066,43
1605240000,2020-11-13 04:00:00,DOT/USD,4.4317,4.4317,4.4009,4.4214,4.4170,783.51425597,3464.2299313457584,24
1605236400,2020-11-13 03:00:00,DOT/USD,4.4309,4.4448,4.4190,4.4267,4.4304,997.91045077,4417.450192423559,21
1605232800,2020-11-13 02:00:00,DOT/USD,4.4272,4.4308,4.3959,4.4259,4.4204,7785.13744466,34456.239816320696,51
1605229200,2020-11-13 01:00:00,DOT/USD,4.4062,4.4719,4.4062,4.4205,4.4348,19669.94941438,86951.01138626678,101
1605225600,2020-11-13 00:00:00,DOT/USD,4.4098,4.4130,4.3840,4.4061,4.4029,6209.14035222,27358.093305916544,37
1605222000,2020-11-12 23:00:00,DOT/USD,4.3713,4.4097,4.3691,4.4097,4.3990,12930.70867437,57020.54604136939,34
1605218400,2020-11-12 22:00:00,DOT/USD,4.3691,4.4046,4.3599,4.3680,4.3686,11917.88815659,52057.33546798512,63
1605214800,2020-11-12 21:00:00,DOT/USD,4.3730,4.3804,4.3702,4.3804,4.3751,2487.73916970,10897.292658953878,19
1605211200,2020-11-12 20:00:00,DOT/USD,4.3632,4.3894,4.3632,4.3762,4.3759,11238.84062669,49183.414350520776,74
1605207600,2020-11-12 19:00:00,DOT/USD,4.3568,4.3629,4.3385,4.3526,4.3582,2485.03199793,10816.35027419012,16
1605204000,2020-11-12 18:00:00,DOT/USD,4.3394,4.3608,4.3300,4.3485,4.3477,11220.74618800,48793.414798517995,74
1605200400,2020-11-12 17:00:00,DOT/USD,4.3467,4.3615,4.3373,4.3379,4.3490,9664.05368511,41921.698480638675,67
1605196800,2020-11-12 16:00:00,DOT/USD,4.3667,4.3785,4.3254,4.3419,4.3487,14114.63264649,61284.32348779493,77
1605193200,2020-11-12 15:00:00,DOT/USD,4.3421,4.3891,4.3421,4.3811,4.3622,10749.93533878,47096.54171272906,58
1605189600,2020-11-12 14:00:00,DOT/USD,4.3880,4.4022,4.3400,4.3507,4.3630,29185.77908890,126978.56908207721,89
1605186000,2020-11-12 13:00:00,DOT/USD,4.3761,4.3893,4.3700,4.3893,4.3776,20806.18248135,91324.57676538956,54
1605182400,2020-11-12 12:00:00,DOT/USD,4.3674,4.3929,4.3674,4.3825,4.3875,9255.17097379,40560.78679263468,34
1605178800,2020-11-12 11:00:00,DOT/USD,4.3600,4.3860,4.3309,4.3748,4.3560,18044.37770934,78940.54360282062,98
1605175200,2020-11-12 10:00:00,DOT/USD,4.4500,4.4720,4.3628,4.3628,4.4199,28655.99302787,125020.36638199125,174
1605171600,2020-11-12 09:00:00,DOT/USD,4.4241,4.4491,4.4241,4.4491,4.4316,5590.87655108,24874.36886341003,25
1605168000,2020-11-12 08:00:00,DOT/USD,4.4310,4.4444,4.4231,4.4231,4.4381,1984.98140285,8779.771242945835,14
1605164400,2020-11-12 07:00:00,DOT/USD,4.4403,4.4428,4.4129,4.4355,4.4176,16708.95538328,74112.57160253845,57
1605160800,2020-11-12 06:00:00,DOT/USD,4.4303,4.4408,4.4223,4.4408,4.4238,248.43675637,1103.2579476878961,6
1605157200,2020-11-12 05:00:00,DOT/USD,4.4336,4.4398,4.4124,4.4195,4.4298,6172.32980266,27278.61156285587,26
1605153600,2020-11-12 04:00:00,DOT/USD,4.4074,4.4300,4.4005,4.4300,4.4044,2909.92413536,12890.963919644799,15
1605150000,2020-11-12 03:00:00,DOT/USD,4.4000,4.4115,4.3834,4.3899,4.4021,1537.57745153,6749.811254471547,20
1605146400,2020-11-12 02:00:00,DOT/USD,4.3870,4.4156,4.3813,4.4119,4.3955,7782.20757003,34334.32157821536,28
1605142800,2020-11-12 01:00:00,DOT/USD,4.3742,4.3878,4.3500,4.3876,4.3630,46182.29069132,202629.41863723562,125
1605139200,2020-11-12 00:00:00,DOT/USD,4.4450,4.4450,4.3526,4.3837,4.4024,97710.07650477,428331.66237396025,258
1605135600,2020-11-11 23:00:00,DOT/USD,4.4809,4.4871,4.4491,4.4549,4.4596,15020.56138706,66915.09892321359,79
1605132000,2020-11-11 22:00:00,DOT/USD,4.5255,4.5255,4.4973,4.5045,4.5154,12744.69801065,57408.49218897292,63
1605128400,2020-11-11 21:00:00,DOT/USD,4.4828,4.5224,4.4678,4.5224,4.4902,12211.08944328,55223.43089828947,93
1605124800,2020-11-11 20:00:00,DOT/USD,4.4705,4.4775,4.4314,4.4775,4.4599,15226.26661007,68175.60874658843,90
1605121200,2020-11-11 19:00:00,DOT/USD,4.4932,4.5021,4.4544,4.4720,4.4799,15814.62934590,70723.0224348648,79
1605117600,2020-11-11 18:00:00,DOT/USD,4.5380,4.5381,4.4883,4.4923,4.5092,16814.16720987,75534.283356899,111
1605114000,2020-11-11 17:00:00,DOT/USD,4.5301,4.5540,4.5219,4.5444,4.5354,33752.08970859,153382.9964717164,114
1605110400,2020-11-11 16:00:00,DOT/USD,4.4908,4.5690,4.4900,4.5337,4.5215,44058.54077843,199748.20632716807,194
1605106800,2020-11-11 15:00:00,DOT/USD,4.4716,4.4887,4.4667,4.4887,4.4817,11733.92717574,52670.07891374413,59
1605103200,2020-11-11 14:00:00,DOT/USD,4.4380,4.4710,4.4375,4.4700,4.4534,2404.44066212,10747.8497596764,26
1605099600,2020-11-11 13:00:00,DOT/USD,4.4526,4.4526,4.4305,4.4384,4.4411,7439.31116212,33018.6386619534,36
1605096000,2020-11-11 12:00:00,DOT/USD,4.4434,4.4746,4.4277,4.4603,4.4607,3691.59289000,16465.611767267,25
1605092400,2020-11-11 11:00:00,DOT/USD,4.5022,4.5022,4.4489,4.4650,4.4692,19625.50997259,87627.90202761434,43
1605088800,2020-11-11 10:00:00,DOT/USD,4.4678,4.4980,4.4563,4.4980,4.4782,2556.67054102,11499.904093507961,30
1605085200,2020-11-11 09:00:00,DOT/USD,4.4824,4.5039,4.4276,4.4690,4.4678,11803.75138804,52750.96495315077,73
1605081600,2020-11-11 08:00:00,DOT/USD,4.5229,4.5303,4.4724,4.4824,4.5189,13777.73137801,61757.303128792024,46
1605078000,2020-11-11 07:00:00,DOT/USD,4.5061,4.5301,4.5061,4.5201,4.5281,38401.82143269,173580.07305790207,116
1605074400,2020-11-11 06:00:00,DOT/USD,4.5050,4.5160,4.4950,4.5071,4.5102,7149.24877590,32222.37915785889,35
1605070800,2020-11-11 05:00:00,DOT/USD,4.4980,4.5180,4.4723,4.5048,4.5025,11570.21132685,52121.48798519388,70
1605067200,2020-11-11 04:00:00,DOT/USD,4.5708,4.5860,4.4233,4.4942,4.4734,78979.32824641,354948.89700501587,277
1605063600,2020-11-11 03:00:00,DOT/USD,4.5720,4.6056,4.5631,4.5662,4.5745,24097.70216676,110034.92763385951,112
1605060000,2020-11-11 02:00:00,DOT/USD,4.5044,4.6278,4.5044,4.5670,4.5542,27746.41134055,126717.86059229185,249
1605056400,2020-11-11 01:00:00,DOT/USD,4.4950,4.5348,4.4772,4.4992,4.5047,34766.19503583,156420.06470520634,123
1605052800,2020-11-11 00:00:00,DOT/USD,4.4564,4.5117,4.4564,4.4858,4.4963,40929.94398214,183603.54271508363,130
1605049200,2020-11-10 23:00:00,DOT/USD,4.4254,4.4706,4.4144,4.4191,4.4319,9045.43334890,39972.674512123995,95
1605045600,2020-11-10 22:00:00,DOT/USD,4.4436,4.4483,4.4079,4.4337,4.4379,38527.68973444,170820.21797558662,117
1605042000,2020-11-10 21:00:00,DOT/USD,4.4050,4.4354,4.4050,4.4344,4.4200,5708.04087423,25311.736452685513,33
1605038400,2020-11-10 20:00:00,DOT/USD,4.4001,4.4444,4.3941,4.3941,4.4388,23560.52565515,103527.3057812946,151
1605034800,2020-11-10 19:00:00,DOT/USD,4.3855,4.4085,4.3855,4.3967,4.3985,8109.98823012,35657.1852513686,54
1605031200,2020-11-10 18:00:00,DOT/USD,4.3651,4.3939,4.3590,4.3845,4.3837,12118.38129228,53133.04277600166,59
1605027600,2020-11-10 17:00:00,DOT/USD,4.3733,4.3877,4.3584,4.3710,4.3725,12336.58215000,53923.20057765001,56
1605024000,2020-11-10 16:00:00,DOT/USD,4.3569,4.3849,4.3400,4.3827,4.3649,5354.86204184,23468.753870772165,50
1605020400,2020-11-10 15:00:00,DOT/USD,4.3669,4.3896,4.3166,4.3598,4.3418,28035.31595562,122228.37050331208,124
1605016800,2020-11-10 14:00:00,DOT/USD,4.4126,4.4126,4.3623,4.3700,4.3893,24417.74233837,106705.5340186769,79
1605013200,2020-11-10 13:00:00,DOT/USD,4.4048,4.4150,4.3762,4.4150,4.3934,6599.80096185,29138.12124656775,27
1605009600,2020-11-10 12:00:00,DOT/USD,4.4140,4.4416,4.3874,4.4224,4.3952,13781.62445374,60947.85598421977,50
1605006000,2020-11-10 11:00:00,DOT/USD,4.4529,4.4529,4.3623,4.4290,4.3978,8790.31241960,38932.2937064084,81
1605002400,2020-11-10 10:00:00,DOT/USD,4.4517,4.5018,4.4200,4.4345,4.4723,9590.71207378,42530.012691177406,128
1604998800,2020-11-10 09:00:00,DOT/USD,4.4025,4.4500,4.4014,4.4427,4.4378,14201.68070185,63093.806854109,99
1604995200,2020-11-10 08:00:00,DOT/USD,4.3848,4.4281,4.3848,4.4281,4.4038,2535.44401292,11227.199633611051,28
1604991600,2020-11-10 07:00:00,DOT/USD,4.3735,4.3900,4.3695,4.3900,4.3809,1401.92197592,6154.437474288799,29
1604988000,2020-11-10 06:00:00,DOT/USD,4.3857,4.3939,4.3533,4.3619,4.3662,8731.05816570,38084.00261296683,58
1604984400,2020-11-10 05:00:00,DOT/USD,4.4110,4.4110,4.3738,4.3738,4.3829,11324.11547946,49529.41628406215,39
1604980800,2020-11-10 04:00:00,DOT/USD,4.3857,4.4340,4.3857,4.4113,4.4174,12710.14335500,56068.2553819115,68
1604977200,2020-11-10 03:00:00,DOT/USD,4.3500,4.3730,4.3463,4.3730,4.3597,4183.88030185,18296.10855999005,30
1604973600,2020-11-10 02:00:00,DOT/USD,4.3777,4.3922,4.3643,4.3643,4.3788,2483.34951336,10838.082281157049,26
1604970000,2020-11-10 01:00:00,DOT/USD,4.3403,4.3694,4.3403,4.3694,4.3628,4785.81326054,20911.132460603472,28
1604966400,2020-11-10 00:00:00,DOT/USD,4.3524,4.3524,4.3066,4.3264,4.3251,5370.32897959,23234.191297298174,32
1604962800,2020-11-09 23:00:00,DOT/USD,4.3409,4.3493,4.3352,4.3493,4.3375,5991.09614702,26057.07447223409,32
1604959200,2020-11-09 22:00:00,DOT/USD,4.3674,4.3734,4.3254,4.3362,4.3497,10518.62313992,45610.8536593211,79
1604955600,2020-11-09 21:00:00,DOT/USD,4.3781,4.4067,4.3682,4.3755,4.3921,4359.49299451,19074.961597478505,42
1604952000,2020-11-09 20:00:00,DOT/USD,4.3828,4.3998,4.3753,4.3753,4.3855,12974.74774178,56768.41379461004,42
1604948400,2020-11-09 19:00:00,DOT/USD,4.4114,4.4142,4.3802,4.3809,4.4005,7575.78667844,33188.7638595778,49
1604944800,2020-11-09 18:00:00,DOT/USD,4.3618,4.4257,4.3422,4.4055,4.3953,11446.61248762,50428.05131420991,103
1604941200,2020-11-09 17:00:00,DOT/USD,4.3540,4.3628,4.3378,4.3603,4.3440,8893.51975605,38778.414192304816,49
1604937600,2020-11-09 16:00:00,DOT/USD,4.2748,4.3627,4.2500,4.3627,4.2784,21456.59218061,93608.67470634726,163
1604934000,2020-11-09 15:00:00,DOT/USD,4.2794,4.3036,4.2600,4.2760,4.2830,21363.52961045,91350.45261428421,211
1604930400,2020-11-09 14:00:00,DOT/USD,4.3245,4.3559,4.2732,4.2764,4.3124,16952.79905145,72496.94986362079,100
1604926800,2020-11-09 13:00:00,DOT/USD,4.3724,4.3753,4.2767,4.3276,4.3199,36175.83465852,156554.54206821116,252
1604923200,2020-11-09 12:00:00,DOT/USD,4.4611,4.4611,4.3739,4.3774,4.4126,8646.39670885,37848.73695331998,72
1604919600,2020-11-09 11:00:00,DOT/USD,4.3986,4.4666,4.3700,4.4666,4.4144,6048.57168387,27016.55028317374,83
1604916000,2020-11-09 10:00:00,DOT/USD,4.3486,4.4036,4.3432,4.4036,4.3756,6126.90561546,26980.441568239657,76
1604912400,2020-11-09 09:00:00,DOT/USD,4.3293,4.3588,4.3293,4.3445,4.3412,2752.36915899,11957.667811232055,68
1604908800,2020-11-09 08:00:00,DOT/USD,4.3012,4.3445,4.2672,4.3334,4.3021,13071.79929389,56645.335060142934,130
1604905200,2020-11-09 07:00:00,DOT/USD,4.3302,4.3552,4.3047,4.3047,4.3282,5045.80063240,21720.65798229228,56
1604901600,2020-11-09 06:00:00,DOT/USD,4.3842,4.3842,4.3311,4.3326,4.3409,13020.79849777,56413.9115714383,51
1604898000,2020-11-09 05:00:00,DOT/USD,4.3622,4.3839,4.3358,4.3819,4.3541,2650.90847288,11616.01583731287,44
1604894400,2020-11-09 04:00:00,DOT/USD,4.3930,4.3930,4.3500,4.3661,4.3618,5297.37993842,23128.890549135565,50
1604890800,2020-11-09 03:00:00,DOT/USD,4.3937,4.3975,4.3838,4.3913,4.3916,6625.94570620,29096.51537963606,39
1604887200,2020-11-09 02:00:00,DOT/USD,4.4047,4.4256,4.3997,4.4037,4.4147,3167.14087988,13947.138292727554,26
1604883600,2020-11-09 01:00:00,DOT/USD,4.4047,4.4444,4.3889,4.4114,4.4145,20726.48385679,91432.81088584341,129
1604880000,2020-11-09 00:00:00,DOT/USD,4.3706,4.4144,4.3454,4.4017,4.3669,4351.24692750,19152.88360077675,68
1604876400,2020-11-08 23:00:00,DOT/USD,4.3873,4.3913,4.3746,4.3746,4.3867,786.95085815,3442.5952240629904,14
1604872800,2020-11-08 22:00:00,DOT/USD,4.3409,4.3812,4.3338,4.3812,4.3439,7793.40058071,34144.44662420665,75
1604869200,2020-11-08 21:00:00,DOT/USD,4.3663,4.3682,4.3119,4.3310,4.3385,7026.40041502,30431.340197451624,65
1604865600,2020-11-08 20:00:00,DOT/USD,4.3125,4.3630,4.3125,4.3609,4.3439,5869.52630850,25596.41727873765,158
1604862000,2020-11-08 19:00:00,DOT/USD,4.3997,4.4000,4.2829,4.3124,4.3313,26525.16614693,114387.12649202095,242
1604858400,2020-11-08 18:00:00,DOT/USD,4.4041,4.4323,4.3821,4.3992,4.4153,22242.95149613,97851.19222177511,187
1604854800,2020-11-08 17:00:00,DOT/USD,4.3777,4.4168,4.3660,4.4125,4.3956,22993.42760549,101458.49930922461,167
1604851200,2020-11-08 16:00:00,DOT/USD,4.3920,4.3977,4.3500,4.3777,4.3646,31917.46110278,139725.06946964,134
1604847600,2020-11-08 15:00:00,DOT/USD,4.4098,4.4230,4.3799,4.3881,4.4023,25147.50918777,110349.78506685352,146
1604844000,2020-11-08 14:00:00,DOT/USD,4.3364,4.3953,4.3320,4.3953,4.3677,5925.42036677,26044.00013806418,52
1604840400,2020-11-08 13:00:00,DOT/USD,4.3568,4.3568,4.3201,4.3374,4.3366,3775.04286076,16373.870904260424,44
1604836800,2020-11-08 12:00:00,DOT/USD,4.3802,4.3816,4.3416,4.3646,4.3649,29600.26002904,129193.294922748,74
1604833200,2020-11-08 11:00:00,DOT/USD,4.3659,4.3817,4.3366,4.3794,4.3556,10981.29381697,48091.47814203842,69
1604829600,2020-11-08 10:00:00,DOT/USD,4.2975,4.3748,4.2975,4.3638,4.3460,10164.90820275,44357.626415160456,95
1604826000,2020-11-08 09:00:00,DOT/USD,4.2688,4.2829,4.2573,4.2811,4.2708,10093.93595427,43213.1492138253,47
1604822400,2020-11-08 08:00:00,DOT/USD,4.2761,4.2991,4.2650,4.2669,4.2863,6001.67571637,25608.550114179154,50
1604818800,2020-11-08 07:00:00,DOT/USD,4.2818,4.2865,4.2626,4.2730,4.2745,108100.87417645,461915.03535597085,250
1604815200,2020-11-08 06:00:00,DOT/USD,4.3146,4.3154,4.2703,4.2803,4.2883,7000.74636630,29965.29467167389,50
1604811600,2020-11-08 05:00:00,DOT/USD,4.2620,4.3049,4.2558,4.3049,4.2698,9303.15702735,40049.16068703902,55
1604808000,2020-11-08 04:00:00,DOT/USD,4.2590,4.2722,4.2437,4.2597,4.2523,12523.51061071,53346.39814844138,80
1604804400,2020-11-08 03:00:00,DOT/USD,4.2636,4.2798,4.2467,4.2647,4.2640,1392.98757414,5940.674107434859,24
